product_name,product_brand,product_type,product_rating,product_price
Century Stainless Steel Auto-Ignition Table Top Gas Cooker,Century,Glass Top,4.4,8500
16'' 6 Blade Ceiling Fan Bed Easy Hang Mini Portable Hanging Cooler Cooling,,Rechargeable Fans,,1484
Electric Blender & Grinder With Mill Attachment,,Blenders,3.8,7300
Large Bathing Cool Towel - Blue,,Bath Towels,4,2375
USB Rechargeable Portable Mini LED Flashlight Outdoor Torch,,Torches,4.5,900
Mini Rechargeable Hand Fan With Stand,,Rechargeable Fans,4.1,2500
5PCS Home Decor Canvas Print Painting Wall Art Modern Red Tree Scenery Bench Gift [XL],,Paintings,3.5,1309
"Master Chef 4 In 1 Blender,Juice Extractor, Grinder With Mill",Master Chef,Mixing & Blending,4.3,16500
Stick On Wall Clock DIY Large Modern Design Decal 3D,,Wall Clocks,3.8,890
"Master Chef 4-In-1 Juicer, Blender, Grinder And Mill",Master Chef,Small Appliances,4.2,16500
Nobel Center Rug - 3*5ft,Nobel,Rugs&Carpet,4.2,6720
Master Chef Heating + Baking + Toasting + Re-heating & Grilling Oven- 11 Litres,Master Chef,Microwave Ovens,4,11900
Tooth Paste Dispenser And Brush Holder,,Toothbrush Holders,3.7,1980
Century 16" Wall Fan - FB 40 D,Century,Household Fans,4.2,7590
Rechargeable Portable Table Top Mini Fan With Led Light,,Rechargeable Fans,4,5399
Sun King Pro All Night Solar Lamp,Sun King,Lamp Sets,4.8,12700
5 Layers 4 Grid Dustproof Shoe Rack Shelf Storage Closet Organizer Cabine,,Free Standing Shoe Racks,,496
Nexus 4-Burner Gas Cooker GCCR-NX-5055B (3+ 1),Nexus,Gas Cookers,4,50990
Double Layer Soap Box,,Soap Dishes,4.1,1790
Complete Sewing Machine Manual High Quality,,Sewing Machines,4,47300
4 Face Sandwich Toaster,,Toasters,4.7,7500
Nima Electric Super Speed Dry Spices Grinder/ Blender/ Miller,Nima,Electric Blade Grinders,3.8,4300
White Bedsheet With Pillow Cases(s),,Bedspread & Coverlet Sets,3.6,3420
Skyrun Water Dispenser-White- BY-1162L,Skyrun,Water Dispensers,4.3,36490
Ox 18-Inches Standing Fan (Plastic Blade),Ox,Standing Fans,4.3,9299
Double Fibre DUVET/COMFORTER With 2 Pillow Case - White,,Comforter Sets,4.1,13800
Quality Electric Blender /Grinder,,Blenders,3.9,6499
Binatone Two Slice Auto Pop-up Toaster POP-212 - BLACK,Binatone,Toasters,4.2,7400
Large Bath Towel - White,,Bath Towels,4.2,2375
USB Oil Diffuse Ultrasonic Cool Mist Humidifier/Air Purifier,,Humidifiers & Accessories,3.9,4560
Burgundy Polka Dot Mix Wall Sticker,Burgundy,Wall Stickers,3.9,1550
Daewoo Toaster DST 6558,Daewoo,Toasters,4.1,5535
Large Bath Towel - White,,Bath Towels,4.2,2500
Saisho Blender +Toaster+ Dry Iron,,Kitchen Bundle,3.7,11980
Amaze Double Burners Table Top Gas Cooker-Auto Ignition,Amaze,Glass Top,4.3,8599
Mini Water Dispenser,,Water Dispensers & Coolers,4.2,6850
"Tower Tower Pot Set - 4 Piece (tower Trim)16,18,20,22cm",Tower,"Steamers, Stock & Pasta Pots",5,6800
Mini Electric Portable Sewing Machine Extension Desk,,Sewing Machine Parts & Accessories,2.5,585
Saisho 3in1 Grinder/blender S-748,Saisho,Kettles,3.8,6299
Tosiba Cooking Pot-Set Of 4,Tosiba,Kitchen Bundle,3.4,5800
silver crest Heavy Duty Powerful Multifunction Blender,silver crest,Mixing & Blending,3.7,24999
3 Litres Whistling Gas & Stove Kettle,,Kettles,3.9,3500
Red And White Bedsheet With Pillow Cases.,,Bedspread & Coverlet Sets,3.9,2430
"5 Piece Kitchen Combo Set- Pot Set, Cooking Utensil Set, Blender, Electric Kettle, Toaster",,Toasters,4.8,17999
Duvet / Bedsheet / Pillow Cases - Stars With FREE GIFT,,Comforter Sets,4.5,12000
5 Layers 4 Grid Dustproof Shoe Rack Shelf Storage Closet Organizer Cabine,,Free Standing Shoe Racks,,1780
Economy Kitchen Bundle - (4 Pots + 1 Kettle + 1 Frying Pan + 1 Set Of Non-stick Frying Spoons + 1 Small Knife + 1 Set Of Table Spoons & 3kg Gas Cylinder),,Kitchen Bundle,4.1,14700
Binatone 16-Inch Standing Fan A-1691 - Black.,Binatone,Pedestal Fans,4.2,15300
Classic Bean Bag Chair - Indoor Outdoor Extra Large Garden Beanbag Seat,,Pillow Covers,,3625
"YOUNWE Large Laptop Backpack, USB Charging Port, 15"" Laptop And Tablet",YOUNWE,Backpacks,3.3,3680
Berry Fibre Pillow (Bed Pillow - Set Of 2),,Bed Pillows,4.3,2755
"Century 12 Inches Rechargeable Table Fan With Portable Handle, LED Light And Charge/Full Indicator",Century,Rechargeable Fans,3.7,14500
"Manual Meat Blender, Mincer, Grinder And Food Processor",,Blenders,3.6,2999
Haris Germany Pressure Cooker-4L,Haris,Pressure Cookers,4.4,8900
Duravolt Rechargeable Standing Fan With Usb 14 Inches,Duravolt,Rechargeable Fans,3.2,16789
Nobel Center Rug - 3*5ft,Nobel,Rugs&Carpet,4.5,6800
Porttable Mini Hand Held Sewing Machine (Pink),,Sewing Machines,3.8,2300
LONTOR 5 BLADES RECHARGEABLE MIST FAN WITH REMOTE+SOLAR PORT,,Rechargeable Fans,4.1,36000
Skyrun 80-Litres Single Door Fridge BCD-90J - INOX,Skyrun,Refrigerators,,47990
"Super Duvet,Bedsheet With 4 Pillow Cases",,Comforter Sets,4.4,12999
Aluminum Foil Waterproof Duct Repair Crack Adhesive Tape,,Duct Tape,4,2100
16" Stainless Steel Dish Drainer With Cup And Cutlery Holder,,Dish Racks,4,3400
Economy Kitchen Bundle With Gas Burner,,Kitchen Bundle,4.3,31000
Qasa Quality 18inch Rechargeable Standing Fan Wit Remote Control,Qasa,Rechargeable Fans,4.6,27600
"smarthome Yam Pounder, Tiger Nut Grinder And Any Dry Grinding- 3L",smarthome,Yam Pounder,3.9,16500
"Stainless Electric Yam Pounding Machine (2L, 4 Blades)",,Yam Pounder,3.3,13500
3 Layer Wooden/Stainless Dish Drainer With Utensils Holder,,Dish Racks,4.9,8499
Century Stainless Steel Gas Stove CGS-201-A,Century,Gas,3.9,6990
Quality And Effective Pressing Iron ( Dry),,Dry Iron,4.4,3399
Scarlett England- Electric Hand MIxer,Scarlett,Hand Mixers,5,6299
Haier Thermocool 1.5HP Tundra Split Air Conditioner + Installation Kit White,Haier Thermocool,Split-System,3,125990
Tooth Paste Dispenser And Brush Holder,,Toothbrush Holders,3,1800
Binatone Dry Iron - Heavyweight (1100-1300 Watts) - DI-1265,Binatone,Dry Iron,4.5,4400
2L Stainless Electric Yam Pounding Machine (4 Blades),,Yam Pounder,5,13980
Scanfrost Refrigerator SFR50 - Sliver,Scanfrost,Refrigerators,,34500
Havells Pop Toaster Crust 800 W,Havells,Toasters,4.4,6099
Century Heating + Baking + Toasting + Re-heating & Grilling Oven- 11 Litres + FREE Cake Pan + 3D Key Holder,Century,Microwave Ovens,4.4,19999
"Tower Tower Pot Set - 4 Piece (tower Trim)16,18,20,22cm",Tower,"Steamers, Stock & Pasta Pots",4.2,6795
Towel Rack Hanger Shelf Bathroom Rack,,Towel Racks,2.5,2300
Qasa New Rustless 2 Tier Plastic Dish Drainer And Plate Rack,Qasa,Dish Racks,4.2,7490
Christmas Special LED Christmas-Rope-Lights-10-meters-Multi Colour,Christmas Special,Seasonal Lighting,4,4500
BLENDER AND GRINDER,,Mixing & Blending,3.6,6900
Portable Air Conditioner Fan,,Portable,,10900
"Century 37Litres(LARGE) Electric Oven,Baking,Toasting,Grilling ",Century,Ovens & Toasters,5,24999
"5 Piece Kitchen Combo Set- Pot Set, Cooking Utensil Set, Blender, Electric Kettle, Toaster",,Kitchen Bundle,3.8,17599
Crown Star 7pcs Non Stick Aluminium Cooking Pots(Free Non Stick Spoon),Crown Star,Cookware Sets,3.9,11000
Lontor 18-inch Rechargeable Standing Fan - White,Lontor,Rechargeable Fans,4.4,27990
LG 1 H.P GenCool Inverter Split Air Conditioner,LG,Split-System,4.5,149600
GAS COOKER [AUTOMATIC IGNITION],,Gas,4.1,6999
Master Chef 3pcs Nonstick Pots- Black,Master Chef,Cookware Sets,3.9,9000
Kinelco Steam And Spray Pressing Iron.,Kinelco,Ironing & Laundry,4.1,4500
Century 3-Gas Burner Stainless Steel Gas Stove CGS 301-A,Century,Gas,4,7750
Nexus 8.5KG Twin Tub Semi Automatic Washing Machine - NX-WM-85SA,Nexus,Washers & Dryers,4.5,67990
Strong Clear Double Sided Nano Reuseable Magic Adhesive Tape,,"Tape, Adhesives & Fasteners",4.6,2250
Multi-Coloured Bedsheet/Bedspread With Pillow Cases,,Comforter Sets,3.6,2400
silver crest German Industrial Powerful Multifunction Blender,silver crest,Blenders,,18184
Pinnacle Yam Pounder And Multifunctional Food Machine 6L Bowl-1200W,Pinnacle,Yam Pounder,4,29000
Hisense 8kg Top Load Washing Machine With Smart Function WTS802,Hisense,Washers & Dryers,4.4,89000
Nasco 1.7Ltrs Electric Stainless Kettle - KES 1708,Nasco,Electric Kettles,4.6,4000
Household Kitchen Tap Water Purifier Filter Blue,,Water Coolers & Filters,4,2552
Master Chef Pressure Pot- 12 Litres,Master Chef,Pressure Cookers,4.8,14700
"10PCS Strong Self-adhesive Hook, Wall Door Sticky Hanger",,Bathroom Accessories,3.8,1400
Retro Vintage Sewing Machine Music Box Birthday Gift Home Decoration,,Decorative Boxes,3.5,5600
Shake N Take Smoothie Maker Juice Mini Blender 2 Bottles,Shake N Take,Blenders,4.4,4999
"Quality Cookware Set 6 Pots, Kettle, Fry Pan - Multicolour",,Cookware Sets,3.3,9300
Insulated Hot Pot Food Flask Serving Dish - 3 Pieces,,Serving Sets,4.5,14800
16Pcs Bathroom Removeable Self-adhesi Ve Mosaic Tiles Mirror,,Bathroom Mirrors,2,1640
Century 1.9 Litres ELectric Jug - CK 8119-J,Century,Kettles,4.3,3790
Foot Stools Footstool Center Tables Living Room,,Stool Covers,,2231
Three Non-Stick Fry Pans With Non Stick Set Of Spoons,,Woks & Stir-Fry Pans,,4500
Bedsheet,,Comforter Sets,4.3,3800
"Vitafoam Vita Grand Mattress (Delivery Within Lagos Only Except Ikorodu, Badagry, Apapa, Awoyaya & Epe)",Vitafoam,Mattresses,4.4,41350
2 Step Wooden Plate Rack,,Dish Racks,5,4750
5 Layer Shoe Rack - White Black Wooden Shoe Rack,,Free Standing Shoe Racks,4.6,13050
"High Speed Copper Coil 220V 300W 5 Speed Electric Hand Mixer/Cake Mixer, Replacement Beaters For Kitchen Aid.",,Food Processors,4.3,9200
3.6V Electric Cordless Screwdriver Household Battery Drill Driver ,,Power Screwdrivers,,5082
Home Touch Stainless Steel Food Flask Set - 5 In 1 Set,Home Touch,Lunch Bags,4,5000
Waterproof Bonding Flex Tape Leakage Repair For Borehole Tanks Plastics Hose Pipes,,Adhesives & Glue,3.5,3900
7 Seater Fabric Sofa Settee- + Free Ottoman (lagos Only,,Living Room Sets,4.1,112999
Zapp Light Insect And Mosquitos Killer Bulb,Zapp Light,Insect Repellant,3.5,2340
Quality Electric Blender /Grinder,,Blenders,4.5,6699
Master Chef Pressure Cooker Pot- 12L,Master Chef,Pressure Cookers,4.4,14000
Hisense 1.5HP SPLIT  COPPER AIR CONDITIONER,Hisense,Split-System,,118800
Master Chef Blender/Grinder With 2 Mills-B142,Master Chef,Mixing & Blending,3.3,6500
46pcs Tool Box Car Motorcycle Repair Set Hand Tools Home Service DIY Kit,,Hand Tools,,3689
Electric Coffee Egg Mixer Shaker Whisk  Egg Beater,,Cocktail Shakers,,550
"Set Of 6 Pot, Fry Pan And Kettle + Free 6 Pcs Spoons",,Kitchen Bundle,3.1,13450
Crown Star Electric Toaster Oven With Top Grill-11L,Crown Star,Toaster Ovens,4.5,10400
3-in-1 Multi-functional Led USB Rechargeable Flash Light,,Flashlights,3.7,1990
Three Non-Stick Fry Pans,,Woks & Stir-Fry Pans,4.6,3998
Haier Thermocool 1HP Air Conditioner + Installation Kit,Haier Thermocool,Split-System,4.1,103320
Mosquitor Epellent Lamp Automatic Electric Fly Bug Zapper Mosquito Insect Killer LED Light Trap Lamp Pest Control,,Insect Repellant,4.1,3600
Yellow Bathing Towel Large,,Bath Towels,3.7,2800
Hisense Double Door Fridge  REF215DR,Hisense,Refrigerators,4.5,102600
Crown Star Masterchef Oven-Baking+Toasting+Grilling-11litres,Crown Star,Toaster Ovens,4,10500
Century 8kg Twin Tub Washing Machine - 8522A,Century,Washers & Dryers,4.4,65990
Nulec 4-Burner Table-Top Gas Cooker,Nulec,Cook Top,4.5,15255
Christmas Special 6ft Xmas Tree + Colour Led Lights + Balls For Decoration,Christmas Special,Trees,5,13500
Binatone Heavy Duty Wall Fan 18" Inches WF-1805,Binatone,Household Fans,4.5,13990
Rechargeable Mini USB Hand Fan+base+battery+lanyard''',,Rechargeable Fans,4.8,2450
2 Triangle Bathroom Corner Shelf Plus Free Toothpaste Dispenser,,Bathroom Accessories,3.6,4200
Century CB 8231-L (2-In-1) 6 Blade High Power Blender - White,Century,Mixing & Blending,4,14790
Towel High Absorbency Cotton( Blue),,Bath Towels,3.9,2375
Toaster / Sandwich Maker,,Toasters,4,4900
360 Degree Neck Band Hands-Free Dual Fan,,Rechargeable Fans,4.2,2700
Abstract Giclee Red Wine Glass Oil Painting Canvas Print Wall Art Picture Decor Unframe,,Paintings,3.8,2380
Haier Thermocool Mist Box Fan (12") SW-18,Haier Thermocool,Household Fans,,18890
Nasco KEC-1798A Electric Plastic Kettle With Filter  - 1.7 Litres,Nasco,Electric Kettles,4.4,3700
Clothes Hanger/Drying/Garment/Suit (Single Pole) With Wheel,,Clothes Hangers,,4500
Quality Duvet And Bedspread Set WITH 4 Pillow Cases,,Comforter Sets,3.8,13000
Microwave Oven With 20Liters + Blender-999 + Toaster,,Microwave Ovens,4.1,37500
Master Chef Hand Mixer With Stainless Bowl-Cake/Barter Mixer,Master Chef,Hand Mixers,3,10000
Beans Grinder And Grater,,Blenders,4,1999
Mini Rechargeable Hand Fan With Stand,,Rechargeable Fans,3.5,2500
Nicer Dicer Plus Multipurpose 12 In1 Kitchen Dicing Set,Nicer Dicer Plus,Fruit & Vegetable Tools,,3599
Unbreakable Ceramic Plates (12pieces),,Plates,3.8,6350
Nexus 7.5KG Twin Tub Semi Automatic Washing Machine - NX-WM-75SA,Nexus,Washers & Dryers,4.8,59990
Table Top Gas Cooker With Glass - Top  2-Burner,,Glass Top,4.2,10999
Meirun Non Contact Infrared Thermometer,Meirun,Infrared Thermometers,4.2,6450
3pcs/set Painting Canvas Print Pictures Wall Decor Unframed,,Art Sets,3.4,890
silver crest German Industrial Powerful Multifunction Blender- (3000W),silver crest,Blenders,,18180
Wooden Spoons Set And Portable Mortal & Pestle,,Boxed Knife Sets,3.9,3500
Portable Rechargeable USB Fruit Blender,,Blenders,,4500
Nordic Living Room Bedroom Bedside Rug - Black And White Stripes,,Bath Rugs,1,1020
Nulec 3-Burner Table-Top Gas Cooker,Nulec,Gas Cookers,4.4,10500
Lontor Rechargeable Fan With Long Battery Life - 16" Inches,Lontor,Household Fans,4.6,30000
Pyramid Electric Cake Mixer 5 Speed Setting Turbo,Pyramid,Hand Mixers,4.5,18800
Amaze Double Burners Table Top Gas Cooker,Amaze,Glass Top,3.9,7800
Qasa Solar Rechargeable Led Torch & Lantern  (QLTN-81B),Qasa,Table Lamps,3.9,2670
"College Backpack 3 Piece Backpack, Laptop Rucksack",,Bundle,,1918
Nulec 3-Burner Table-Top Gas Cooker,Nulec,Cook Top,4.3,10500
Spice Bedsheets Bedsheet + Pillow Case(s),Spice Bedsheets,Bedspread & Coverlet Sets,4.3,2500
Manual CWAY Bottle Water Dispenser Pump,,Water Dispensers,4.8,2599
Table Top Gas Cooker With Glass Top And 2 Burner,,Gas,3.7,10999
Bed Spread And Pillow Cases,,Bedspread & Coverlet Sets,3.8,2700
Electric Food Warmer/Lunch Box,,Lunch Bags,4.4,3200
Anti-Slip Pure Rubber Electric Insulated Perforated Hollow Rain Water Resistant Door Foot Mat,,Doormats,4.1,2299
Strong Self-adhesive Hook,,Utility Hooks,3.9,2500
Ox 18 Inches Industrial Standing Fan- 18'' OX,Ox,Household Fans,4.1,25999
Christmas 6ft Xmas Tree + Colour Led Lights + Balls For Decoration,Christmas,Trees,,13950
Scarlett English-Made Scarlett Electric Hand MIxer,Scarlett,Hand Mixers,5,6300
Rocklander Safety Boot,,Safety Boots,4.5,5000
Power Deluxe Heavy Breeze Wall Fan 18" Inches,Power Deluxe,Wall-Mounted Fans,5,9900
"Cooking Set Utensils, Spoons Knives Forks And Wall Rack.",,Cooking Utensils,4.3,3200
Portable Rechargeable Folding Usb Mini Air Cooler Desktop Fan With 4000mah,,Rechargeable Fans,3.1,5900
Stick On Wall Clock DIY Large Modern Design Decal 3D,,Wall Clocks,3.3,890
Ox 18" Rechargeable Fan With Remote Control,Ox,Rechargeable Fans,4.4,23950
Binatone Heavy Metal 1.5kg Dry Iron DI-1275,Binatone,Dry Iron,4.3,6600
Qasa 16" 5BLADES RECHARGEABLE FAN WITH USB+SOLAR PORTS+ LED LIGHT,Qasa,Rechargeable Fans,3.6,23500
TOASTING MACHINE,,Toasters,4,4500
2 Litres Electric Boiling Water Kettle,,Kettles,3.8,3500
Stackable Shoe Rack - 20 Pairs,,Free Standing Shoe Racks,3.6,3900
Strong Double Sided Nano Transparent Reusable Magic Adhesive Tape,,Adhesives & Glue,3.5,2159
6 Pieces Of Cake Decorating Tools With Cake Turntable,,Baking Tools & Accessories,4.5,4900
MINI ELECTRIC SEWING MACHINE,,Sewing Machines,3.9,7450
Shoe Rack With Fabric Cover,,Free Standing Shoe Racks,4,5700
Kitchen Bundle Bread Toaster+Cordless Electric Kettle+Blender,,Kitchen Bundle,4.1,11662
14Pcs Tool Cake Decorating Set Gift Kit Baking Supplies Turntable Spatula,,Serving Utensils,4,1619
1pack Multi-color RGB LED Strip + Remote Control + Adapter,,Lighting & Ceiling Fans,4.5,3460
Smart Home 6L Large Capacity Yam Pounder,Smart Home,Yam Pounder,3.5,29600
Sewing Box Set Sewing Combination Household Tool Sewing Kit,,Sewing Machines,3.2,1900
"Smart Business Anti Theft Bag With USB Charging Port, Security Travel Backpack & Laptop Bag",,Backpacks,3,5990
Master Chef Table Top Gas Cooker + 4 Set Pot,Master Chef,Bundle,4,12700
SOLAR ENERGY KIT PORTABLE WITH 3 BULBS AND FREE USB FAN,,Electrical Tools,4.7,12899
Clothes Garment Price Label Tagging Tags Gun Machine With 1000 Barbs + 5 Needles- Green,,Label Makers,4.1,1630
Duravolt 16' Standing Fan,Duravolt,Pedestal Fans,,7999
"Cepsa Gas Cylinder 12.5kg With 2-Burner Gas Cooker, Metered Regulator, Hose & Clips - Red Cap",Cepsa,Kitchen Bundle,4,24000
Rikon Wall Clock For Homes And Offices,Rikon,Wall Clocks,4.7,5858
5x Large Modern Art Oil Paintings Canvas Print Pictures Home Wall Decor Unframed-Red,,Wall Art,3.6,3900
Binatone Blender And Smoothie Maker BLS-360,Binatone,Small Appliance Sets,4.2,11700
Haier Thermocool 200 Liters Chest Freezer  SML 200,Haier Thermocool,Deep Freezers,4.7,119510
Non Stick Pancake Maker,,Pasta Makers & Accessories,4.6,4298
Wall Clock  3D DIY Decal Wall Sticker,,Wall Clocks,4,3500
Modern Painting Earth Universe Picture Wall Hanging Home Unframed Decor,,Wall Art,3.5,1460
Binatone DI-108 Dry Iron - White/Grey,Binatone,Dry Iron,4.2,4350
Flower Vine Dressing Up Mirror Art Vinyl Mural Decor Ceiling Wall Sticker(Silver),,Wall Stickers & Murals,2,1870
3-4L/5-6L Instant Pot Replacement Silicone Sealing Ring Electric Pressure Cook,,Home Furniture,,1425
SWS Water Purifier - Environment Friendly,SWS,Water Coolers & Filters,4.2,3500
Portable Home Electric Mini Sewing Machine With Extension,,Sewing Machines,4.5,11899
Newcastle 3 Burner Glass Table Top Gas Cooker-Auto Ignition,,Gas,4.5,16500
Daewoo Electric Kettle DEK 1220,Daewoo,Electric Kettles,4.5,5255
BB BB 18" Inch Standing Fan Ventilator- Big Coil,BB,Standing Fans,4.1,11000
Century 18" Rechargeable Fan With Five Blades- FRC 45-E,Century,Household Fans,4.2,23990
Suitable Mosquito Net Portable Tent Mesh Netting,,Mosquito Net,4.3,6090
Duvet Set - Plain White,,Comforter Sets,4.4,13000
Hisense Split Air Conditioner 1HP Copper,Hisense,Split-System,4.3,103500
Nobel Stone Design Center Rug - 4ft X 6ft,Nobel,"Area Rugs, Runners & Pads",4.2,10000
Custom Built Mini Center Table With Storage Cabinet,,Coffee Tables,2.3,15990
"Master Chef 4 In 1 Blender,Juice Extractor, Grinder With Mill",Master Chef,Blenders,4.1,18500
500ml Colorful Lights Aromatherapy Diffuser Ultrasonic Humidifier/Remote,,Humidifiers & Accessories,5,6935
Haier Thermocool 2 Burner Non-stick Table Top Gas Cooker,Haier Thermocool,Cook Top,4.4,13000
1pack Multi-color RGB LED Strip + Remote Control + Adapter,,Energy Saving,4.2,3560
12 Slots Cake Moulds Non-stick Carbon Steel Mould DIY Baking Tools For Cake,,Cake & Cupcake Toppers,,630
15.6 Inch Value Topload Case Laptop Side Bag,,Notebook Computer Bags & Cases,5,4290
Economy Kitchen Bundle   4 Set Of Non Stick Pot + 1 Deep Fryer + 1 Kettle + 3 Pieces Of Non Stick Frying Pan + 1 Set Of Non Stick Spoon + 1 Set Of Knife,,Kitchen Bundle,4,22000
Cooling And Humidifying Of Mini Desktop Air Conditioning Fan,,Portable,4,12500
Ox 18" PLUS STANDING ELECTRIC FAN - 18 Inches,Ox,Standing Fans,3.7,9500
Pot Pourri & Humidifier Oil - 3 Bottles,,"Reed Diffusers, Oils & Accessories",4.2,3500
Qasa Solar Rechargeable Led Torch & Lantern  (QLTN-81B),Qasa,Table Lamps,4.3,3200
Tobi Portable Handheld Travel Steamer Iron,Tobi,Garment Steamers,3.6,4599
Quality Bedsheet- Multicolor,,Bedspread & Coverlet Sets,4.1,2610
Non Stick Cooking Spoon Cookware - Set Of 6 - Black,,Spoons,4.1,1800
Happy Home 3 Layer Durable Plastic Dish Rack,Happy Home,Dish Racks,3.8,12399
Microwave Cover,,Kitchen Tools & Accessories,4.7,1999
Scanfrost 1.8 Liter Kettle,Scanfrost,Electric Woks,4.3,5500
Master Chef Blender And Grinder,Master Chef,Blenders,4.7,15000
"Master Chef 4 Sets Non Stick Pots - 16cm,18cm,20cm And 22cm",,Cooking Utensils,3.8,13500
Lontor Rechargeable Lontor Touch Lamp CTL-EL 111,Lontor,Lamps & Shades,3.8,2300
Mobile Wardrope Closet With Free Cloth Hanger,,Mobile Wardrobes,3.4,9300
3D Wreath Silver DIY Shape Mirror Wall Stickers Home,,Wall Stickers & Murals,4.1,1990
Stove/Gas Top Smokeless Indoor BBQ Grill,,Barbecue Tools,4,4700
Binatone Portable Air Cooler - BAC-090,Binatone,Portable,3.3,41990
Nova Rechargeable Wireless Hair Clipper & Trimmer ,Nova,Other Small Appliances,4,2600
Mini Portable Cordless Hand-held Clothes Sewing Machine Home & Travel Use,,Sewing Machine Parts & Accessories,4,470
"TedGear Smart Business Anti Theft Bag With USB Charging Port, Security Travel Backpack & Laptop Bag - Black",TedGear,Backpacks,4.3,8890
Lee Buy 2 Burner Electric Cooking Stove/Double Burner Hot Plate,Lee Buy,Other Small Appliances,4.5,4990
Collapsible Folding Dish Drainers,,Dish Racks,4,3150
Ox 25" Short Blade Imperial Ox Ceiling Fan - Brown,Ox,Ceiling Fans,4.6,8500
2 Units Berry Fibre Pillow (Bed Pillow),,Bed Pillows,4.2,2600
Ox 18" PLUS STANDING FAN,Ox,Household Fans,4.3,8999
Large Bathroom Towels - Pack Of 4,,Bath Towels,4.3,9000
Permanet Original Parmanet Mosquito Net (Treated Mosquito Net),Permanet,Mosquito Net,4.2,1890
Fluffy Rugs Anti-Slip Shaggy Area Rug Super Soft Carpet Mat Plush Carpets Home Wellmake,,Area Rugs,,488
6kg Refillable Camping Gas Cylinder With Stainless Burner - Orange,,Gas,4.8,9000
"Quality Plain Grey Duvet,Bedsheet With  Pillow Cases",,Duvet Covers,4,13000
